id,title,popularity,imdb_id,averageRating,num_votes,title_type,start_year,tags
1239121,Secret Lives of Orangutans,33.075,tt33038092,7.2,240,movie,2024, documentary orang-utan wild-animal orangutan orang-utan animal-behaviour animals-&-nature animals-family animal-documentary documentary follow treetop attenborough triumphs travails orangutan generational family immersive multi david narrated
256082,Naked Ambition,3.064,tt0385754,5.9,320,movie,2003,naked ambition comedy drama nan publisher market magazine comic turns andy change john surrounding moral publish fantasies environment love colleagues unemployed hand values seducing circle tycoons await received realized porn editors sexual challenges winding
682075,The Adventure of A.R.I.: My Robot Friend,103.279,tt9578746,4.4,1017,movie,2020, family sci-fi nan powerful robot summons ruthless weapon courage lab teenager working director seeking order dangerous friendly rule turn kidnapped corporation
518244,Scandalous Sex,10.008,tt0783580,4.3,205,tvMovie,2004, drama nan restore student bitch father overcome professional reputation professor corrupt wronged ambitious daughter disgraced seeks sorority college dean
26728,Garfield's Fun Fest,6.28,tt1135929,4.3,986,video,2008,garfield cgi collection comedy animation adventure family cat based-on-comic computer-animation dog talent quest ramone year annual losing entrant seek streak funny dashing charm garfield frog great threatened mythical 29 touch winning concerned drinks fun fest pond possesses competition freddy
1239146,Woody Woodpecker Goes to Camp,79.514,tt20221690,4.5,2202,movie,2024,woody woodpecker collection comedy animation adventure family camping woodpecker bird threatens thinks forest inspector woody kicked camp forever woo hoo shut
92272,The Organization,7.144,tt0067535,6.0,2211,movie,1971,virgil tibbs trilogy drama crime action thriller mystery policeman worth police francisco company 000 tibbs assistance street lieutenant san young steal 5 headquarters group heroin corporate revolutionaries virgil break
977013,Haunting of the Queen Mary,21.933,tt3463938,4.1,4069,movie,2023, mystery horror thriller drama nan ocean secrets lukas patrick photographers masking series unleash entwines ship meets young remarkable son family unfolds legacy dark violent realise erin aboard sumptuous events eye brought liner terror
714869,Serial (Bad) Weddings 3,22.184,tt10405142,6.1,4042,movie,2021,serial (bad) weddings collection comedy romance nan surprise respective benassem marie ségolène 40th charles parents organize big chao chinon celebrating daughters laure verneuil isabelle family anniversary party decide occasion koffi claude wedding david rachid invite benichou ling odile husbands
682110,My Octopus Teacher,14.99,tt12888462,8.1,65300,movie,2020, documentary drama diving octopus intelligence atlantic-ocean south-africa underwater shark western-cape nature-documentary marine-life animal-behaviour pretentious ocean craig bond den develop tracking swimming day movements human curiosity meets wins foster young octopus remarkable months eventually wild years trust africa teacher animal visiting freezing displays
157827,Louder Than Bombs,12.133,tt2217859,6.6,14341,movie,2015, drama new-york-city sibling-relationship parent-child-relationship loss-of-loved-one war-photographer grieving-widower grief car-accident death-of-mother father-son-reunion existentialism new-york-times death-of-wife jonah photographs dies older long photographer father acclaimed grew shy wife reed roof house conrad life isabelle son brothers living planned time years prompts return gene crash teenage exhibition everyday car
1075334,The Girl Who Escaped: The Kara Robinson Story,25.276,tt25602750,6.2,4390,movie,2023, drama tv crime movie thriller nan year escape robinson kara plots killer captive true apartment daring story 18 assaulted held 15 kidnapped hours serial
1075335,Little Bone Lodge,18.861,tt19858164,6.0,11434,movie,2023, crime horror thriller mother scotland brother lodge family-secrets hostage-taking family-clan fugitive storm criminal held-captive family-in-peril isolated-farmhouse stormy-night dark-secret highlands matriarch scottish-highlands secrets refuge seek scottish resident farmhouse darker night house captive stormy highlands brothers family holds criminal desolate
157834,The Zero Theorem,14.941,tt2333804,6.0,50027,movie,2013, fantasy comedy drama sci-fi computer video-game virtual-reality dystopia existence work management hacker continually human teenager computer love distract finds interrupted goal time send lusty reason discover
157841,The Young and Prodigious T.S. Spivet,15.914,tt1981107,7.0,20200,movie,2013, comedy drama adventure family freight-train stowaway child-prodigy twin-brother train boy-genius riding-the-rail runaway-child brother-killing-brother smithsonian cartographer perpetual-motion-machine secretly year cowboy travels prodigy 10 father board mother ranch scientist country smithsonian family child institute train leaves freight montana award cartographer lives receive
157845,The Rover,12.534,tt2345737,6.4,51931,movie,2014, crime action drama australia small-town sibling-relationship hostage dystopia motel rifle money car-accident soldier theft dog desert neo-western midget brother economic global 10 hardened wasteland lawless loner australian pursues men thieves outback years collapse aided car stole
157847,Joe,14.334,tt2382396,6.8,51765,movie,2013, crime thriller drama pedophilia child-abuse prostitute based-on-novel-or-book snake police brothel texas rain bridge beer woods truck underage-drinking murder dog-fighting facial-scar alcoholic ex-con grocery-store search-for-dog dirt-road assaulting-an-officer gallon-of-water violence boss protect courts father team crew member youngest trouble hewn rough lumber steps abusive
583833,A Dog Named Palma,22.852,tt8396480,6.9,1154,movie,2021,пальма drama romance family nan shepherd left year dies dog father amazing owner nicholas airport palm film mother incredible leaving adventures befriends named true love inspired friendship story finds inadvertently unconditional barely pilot
157849,A Most Wanted Man,14.768,tt1972571,6.7,81164,movie,2014, crime thriller drama immigrant muslim based-on-novel-or-book espionage spy intelligence torture surveillance security hamburg germany hamburg person muslim tracking team covert movements terrorists chechen illegally government potential immigrates
157851,Maps to the Stars,18.127,tt2172584,6.2,43153,movie,2014, mystery comedy drama suicide fire schizophrenia child-murder rehabilitation narcissism menage-a-trois satire dysfunctional-family wedding-ring hollywood drugs incest therapy mental-illness ghost aspiring-actor dysfunctional relentless ghosts validation chasing driven members celebrity pasts family fame intense hollywood
321697,Steve Jobs,15.637,tt2080374,7.2,180395,movie,2015, biography history drama computer biography based-on-true-story father-daughter-relationship doubtful launches man intimate 1998 set unveiling imac epicenter digital revolution scenes portrait paint takes backstage jobs product steve brilliant iconic
452773,"Tad, the Lost Explorer, and the Secret of King Midas",18.854,tt3896102,6.2,4174,movie,2017,the adventures of tad jones comedy animation adventure family parrot turkey dog explorer granada spain construction-worker king-midas construction existence papyrus lost secrets invited discovery daydreaming chance dreams traveling exploring attend king hidden necklace gold archaeologist treasure working uncovering lavrof sara latest presentation solid job legendary turned lifetime tad touched proves midas
682153,Doraemon: Nobita's New Dinosaur,9.518,tt10588750,7.0,1492,movie,2020,doraemon movies sci-fi fantasy animation adventure comedy family gadget time-travel dinosaur based-on-manga anime fossil mixed site original visited nobita dinosaur state returns accidentally finds blanket time egg rocks exhibition
551086,DTC –Yukemuri Junjo Hen– from HiGH&LOW,1.95,tt9765900,7.1,101,movie,2018,high & low collection comedy drama dtc rengōkai miracles sannō tettsu movie chiharu dtc trio dan endless trip motorcycle
26809,Prep & Landing,9.391,tt1474311,7.6,4026,tvShort,2009,prep & landing collection fantasy animation adventure comedy family holiday santa-claus christmas short-film remind wayne santa elite spirit elf previous wanted landing lanny christmas rookie partner prep unit promotion
256196,Burning Blue,10.838,tt1811307,6.2,2732,movie,2013, biography war romance drama secret-love pilot forbidden-love u.s.-navy in-the-closet lgbt closeted-homosexual gay-theme war fighter navy pilots relationship careers disarray midst throwing lives forbidden
813258,Monster Pets: A Hotel Transylvania Short,32.696,tt14423802,6.6,1205,short,2021, fantasy comedy animation family monster pet dog animals pets dracula short-film drac playtime occupy tinkles monster pets
551115,Penoza: The Final Chapter,35.346,tt9272572,6.1,1992,movie,2019, crime action thriller drama nan dead rollercoaster queen helps kills people shock extradited harassed colleague defense hiding netherlands perpetrator mother drug alive deal walraven anonymous leads widow van canada life evening children family emotional save dragged arrested settle black carmen
616651,Stillwater,20.388,tt10696896,6.6,59529,movie,2021, mystery crime thriller drama marseille france fish-out-of-water father-daughter-relationship claims language exonerate oil travels allison confronted complicated marseille roughneck legal personal murder builds oklahoma baker differences commit estranged life cultural mission american rig daughter visit france prison barriers
321741,Concussion,12.616,tt3322364,7.1,101358,movie,2015, biography sport drama american-football concussion biography doctor professional-sports brain-damage sports-injury nfl-(national-football-league) medical-drama human-brain quest discovery powerful bennet based thriller incredible football neuropathologist truth forensic goliath institutions true american story dramatic immigrant emotional puts odds dangerous player fought brilliant cte omalu trauma pro david brain
1239251,Megamind vs. the Doom Syndicate,152.419,tt31122323,2.4,4860,movie,2024,megamind collection sci-fi animation adventure comedy action sequel aftercreditsstinger low-cost low-budget absurd megamind launching assemble teammates team returned roxanne doom newly appearances keiko villain moon chum evil metro friends city blue syndicate hero crowned
26840,Shrek in the Swamp Karaoke Dance Party,12.286,tt0307461,6.9,2516,video,2001, music animation comedy romance family karaoke swamp dj woman-director ogre friends partying shrek karaoke enjoy
1042650,Widow Clicquot,24.662,tt3234122,6.3,1228,movie,2023, drama business-woman entrepreneur death-of-husband women-entrepreneur inspirational winemaking businesswomen assuming wine ultimately establishing industry reins defying death husband madame great business clicquot champagne convention revolutionizing flouts critics
288987,That Malicious Age,24.314,tt0073597,4.8,531,movie,1975, romance drama love-triangle gardener accidental-crime trois mayhem paola napoleone death mother gardener leads villa italian takes finds southern job embroiled sex menage
288985,The Porno Killers,18.058,tt0131542,4.8,107,movie,1980, crime comedy action porno pay intimate supremacy wrestling hotel missing fighting money rome gigolos finally judo contact departure deal pair hit men dominate beach eye easier shower drugs moment york party italian mission holds share impose close feminist poolside dispatched italy girls wrong young women hot international
26842,The Message,10.708,tt0074896,8.1,51401,movie,1976, history adventure biography drama action epic middle-east muslim islam religion muhammad arab mecca monotheism prophet handsomely faith historical islamic story mounted epic muhammad concerns birth
125149,Hell Mountain,1.238,tt0144233,3.5,311,movie,1998,chained heat collection horror sci-fi drama action thriller nan helps source food unique rescue shira tyrannical lover completely stryker garrett meets professor young women mountain destroyed ruled explore hell mines slaves abducts apocalyptical future controls kal earth
452832,Serenity,14.623,tt6476140,5.4,46189,movie,2019, mystery thriller drama video-game virtual-reality fisherman domestic-violence co-workers-relationship alcohol-abuse older-woman-younger-man-relationship fishing-boat neo-noir isolated-island abusive-stepfather father-son-relationship hunting-obsession dill demons boat plymouth personal searching days baker elusive island life captain spends fighting isolated quiet fishing interrupted capturing tuna obsessed lives
1042657,Latency,22.791,tt23146644,4.1,1114,movie,2024, action horror thriller sci-fi mind-control action-thriller game receives hana reading suffers professional equipment mind agoraphobia enhances controlling acute gamer
26850,Under Suspicion,9.499,tt0105691,6.4,5182,movie,1991, mystery crime thriller drama hotel-room adultery brighton england divorce private-detective 1950s dead man helps 1950s police murdered guard investigator sleeping aaron divorces fake tony officer affairs husband affair wife couples angeline force house private hazel innocence prove supposed late job mistress photographing british resigns
125175,Female Student,5.517,tt1142368,3.8,49,video,2005,oniroku dan drama jail bdsm erotic-movie confined university agreed resist studio asked bizarre boy making morita cash selected orie cage shooting naked human pride family room writer animal basement girl counterpart advice private dreamed debt lot watch continued capitalist yoshimoto forced desperately lovely camera film confined video introduced tied director degraded dress goro started
354556,Guardians,14.249,tt4600952,4.0,14716,movie,2017, sci-fi fantasy adventure comedy action thriller cold-war superhero cold identities super squad soviet called heroes times multiple members patriot war hard republics created organization years hide hero includes
26877,Naked Killer,15.07,tt0109412,5.9,2731,movie,1992,naked collection crime action thriller martial-arts sexual-obsession seduction cop female-protagonist female-assassin one-woman-army woman-vs-woman-fight young specialist woman professional assassin trained martial arts
223485,Slow West,21.421,tt3205376,6.9,48348,movie,2015, western adventure drama action thriller fire bounty-hunter horseback-riding shotgun horse search native-american death-of-father rifle outlaw frontier flashback unrequited-love cabin shootout accidental-death ireland drinking pursuit flaming-arrow dream-sequence year gunman mysterious scottish teams boy 17 woman west infatuated
26881,The Incredible Hulk Returns,10.233,tt0095368,5.7,3673,tvMovie,1988,the incredible hulk collection adventure drama tv action movie superhero based-on-comic alter-ego top-secret norse-mythology superhuman-strength god entering student long breathe team unmatched summons superheroes meets magical thor feuding valhalla hammer enemies prevented david norse banner
26883,The Trial of the Incredible Hulk,13.039,tt0098512,5.8,3100,tvMovie,1989,the incredible hulk collection sci-fi fantasy adventure drama tv action movie dual-identity crime-fighter transformation witness alter-ego organized-crime daredevil mob-hit superhuman-strength assault tracking believes muggers blind head longtime amazingly enlists fighter banner developing face blindness called daredevil senses locating jail network incredibly jailed david fisk interrupting public secret hulk foe crime radioactive afraid work breaks murdock incredible exposure spill reveals attorney matt international mugging athletic
682254,Scooby-Doo! The Sword and the Scoob,13.195,tt13676256,6.1,1640,video,2021, fantasy animation adventure comedy action family mystery friendship friends wizards age gang casting spell chivalrous transports evil knights sorceress dragons breathing
944401,Dogman,60.653,tt17009348,6.8,15231,movie,2023, crime action drama abusive-father singing dog gangsters dogs love life salvation finds boy dogs bruised
256274,"As Above, So Below",69.754,tt2870612,6.2,115561,movie,2014, mystery horror thriller treasure paris france loss-of-loved-one catacombs female-protagonist scientist archaeologist subjective-camera found-footage adventurer archeology female-archeologist philosophers-stone suspenseful ominous streets maze embark team explorers journey ventures madness bones uncharted beneath paris lies terror
977177,Home for Rent,16.204,tt26547790,6.6,3936,movie,2023, mystery horror thriller ritual-murder satanic-cult unseen married couple retired ing doctor ning increasingly possessed tattoo ratree triangle condo rent house kwin nuch realizes shaped disturbing tenants sporting daughter forces behavior
59678,Attack the Block,12.744,tt1478964,6.7,112203,movie,2011,attack the block collection comedy action adventure sci-fi london england street-gang chase fireworks meteor playground arrest car-crash cannabis alien moped social-satire creature alien-invasion race car-fire naive-children south-london estate invasion housing protect team gang london residents neighbourhood teen south terrifying alien
616747,Haunted Mansion,31.124,tt1695843,6.0,44588,movie,2023, horror fantasy drama comedy family magic haunted-house grief ghost taunting horror-comedy haunted-mansion based-on-theme-park-ride absurd incredulous ridiculous sardonic rid crew called spiritual squatters motley son enlist supernatural experts woman
452910,Immortal Demon Slayer,14.636,tt6513406,5.9,2000,movie,2017, fantasy action adventure family martial-arts based-on-myths legends-or-folklore kingdom retribution heavens declared enters wukong rebelled giant heart human heavenly evolved seeking defeated disguised sun devil ravaged immortal
1337650,Feet of Death,61.464,tt29304996,9.2,21,movie,2024, horror thriller small-town forest bigfoot forest-ranger creature small-town-murder legendary-creature dead bigfoot town pull usfs small media base saint responsible wife helens winds mythical influencer creature chris jason reality mourning esterly grapple late supposed unusual ranger string social exist deaths paranormal dixon
158011,The Call,26.349,tt1911644,6.7,130815,movie,2013, crime thriller drama underground gas-station kidnapping psychopath incest-overtones murder serial-killer torture-chamber slasher psychological-thriller multiple-stabbings person-on-fire cell-phone guilt psycho emotionally-disturbed disturbed emergency-services man escape justice judgment casey jordan badly called turner 911 thinking calls insights teenager experience operator error unsure continue save brought abducted rattled ends welson quick car experienced
1075515,Sandwich,14.759,tt27724343,4.7,606,movie,2023, romance thriller drama pandemic covid-19 couple sexcapade chaos foursome watching newly unknown threesome invites woman
158015,The Purge,68.043,tt2184339,5.7,243639,movie,2013,the purge collection horror thriller sci-fi california dystopia barricade bloody-fight home-invasion blood-lust rich-vs-poor constitutional-convention legalized-murder social-allegory bloody bloody-death bloody-deaths familys-house ethan-hawke invasion protect legal illegal free activity country overcrowded alls family 12 time government periods prisons hour
1075519,The Locksmith,33.565,tt15829724,4.9,2575,movie,2023, drama crime action thriller mystery nan disappearance work forced fiancé skills unexpected determined tumultuous gifted life locksmith things daughter turn prison fresh thief
26945,Cardcaptor Sakura: The Movie,13.587,tt0301082,7.2,1852,movie,1999,cardcaptor sakura collection fantasy comedy animation adventure dream magic surrealism based-on-manga clamp shoujo anime magical-girl sakura secrets game powerful chance battle turns kong mysterious ancient revealed reed ensues connection kinomoto wins creator clow awarded card syaoran rival li shady captor friend cards trip tomoyo summoned hong revenge
780609,Men,11.337,tt13841850,6.1,68486,movie,2022, fantasy horror thriller drama countryside vacation woods flashback church police-officer apple-tree grieving intruder body-horror pub loss-of-husband house-rental countryside stalking retreats fears tragedy beautiful surrounding personal simmering english hoping heal harper woods fully darkest formed memories aftermath nightmare place inhabited appears dread
1075523,La Querida,18.196,tt26624550,4.5,449,movie,2023, drama nan man married romance couple husband affair lonely short cut learns meets young unhappily share teacher woman illicit
584004,Resurrected,15.766,tt15340206,5.3,1504,movie,2023, horror thriller sci-fi vatican resurrection conspiracy church found-footage screenlife sci-fi-horror dystopian-nightmare apathetic discovers people resurrections vatican series resurrect priest link dystopian future murders conspiracy
977223,Polite Society,23.454,tt18257464,6.6,11084,movie,2023, comedy action drama martial-arts kidnapping teenage-girl wedding stuntwoman woman-director epic-fights pakistani-culture sister-sister-relationship independence training pull older believes martial heists lena khan attempts artist sisterhood ambitious ria wedding enlisting impending marriage save friends sister
59719,Lupin the Third: Sweet Lost Night,2.959,tt1259781,6.4,222,tvMovie,2008,lupin the third collection animation tv crime comedy action movie amnesia anime clean colonel piece 7 memory wiped battle remember genie puzzle night magic secret gifted strikes clock singapore garlic finds lupin forces finding scores lamp discover thief
1075536,Suki,25.766,tt26734145,4.7,640,movie,2023, drama nan work stripper vow lady temptation lust question promised gigolo picture break
1272146,The Guardian of the Monarchs,50.568,tt32133575,7.7,354,movie,2024, documentary audacious michoacán homero gómez monarch preservation forests activist vocal butterflies highly millions vanished
256346,Almost Home,9.29,tt3597380,6.3,765,short,2014, sci-fi animation adventure comedy family short-film dreamworks animation searching promotional short forthcoming aliens feature group planet success
26973,Pretty Baby,22.607,tt0078111,6.5,13118,movie,1978, drama virgin prostitute photographer photography brothel new-orleans louisiana loss-of-virginity young-prostitute brothel-madam 1910s child-prostitution demeaning disheartening distressing inflammatory madam photographs married town year loses bellocq photographer compromised skips mother orleans night focuses befriends working named meets returns hattie life brothel 12 daughter innocence violet brought reuniting prostitute girl
387426,Okja,21.926,tt3967856,7.3,133695,movie,2017, action drama adventure sci-fi new-york-city monster slaughterhouse east-asian-lead twins environmentalist aftercreditsstinger animal-liberation live-action-and-animation zoologist korean meat-industry seoul south-korea national prevent powerful massive company mija named young risks friend kidnapping animal multi okja girl
551271,Medieval,21.775,tt8883486,5.9,12975,movie,2022, action history drama based-on-true-story medieval empire teutonic zizka holy jan century warlord czech fifteenth roman armies defeated story icon order
682344,All Hail,11.779,tt16427718,5.6,4057,movie,2022, comedy drama small-town self-discovery lives famous return-to-hometown famous aires number forced capital terrible human big flores buenos public predict fails voyage birthplace miguel córdoba result enemy rediscovery weatherman city fleeing hailstorm absurd
452970,Mazinger Z: Infinity,23.145,tt6470762,5.9,2059,movie,2017,dynamic pro super robot collection action animation sci-fi cyborg mecha giant-robot anime super-robot mazinger formed attacks mazinger giant mecha hell mighty evil earth
977262,Ezra,45.969,tt20315818,6.4,2955,movie,2023, comedy drama autism road-trip parenting divorced-parents confront transcendent stan forced embark cross father ezra decisions wife bernal parent country autistic son difficult struggling max trip future comedian road lives impact stand
616820,Halloween Ends,40.115,tt10665342,5.0,73790,movie,2022,halloween collection mystery horror thriller drama mask sadism radio-station psychopath homicide insanity trauma halloween forbidden-love babysitter illinois bullying sequel halloween-party rampage serial-killer slasher accidental-death multiple-stabbings motorcycle stabbing sewer evil death-of-son reboot homeless-man mentor-protégé-relationship autumn halloween-costume grieving-father memoir murder-spree human-monster death-of-a-child doomed-romance sadistic-killer grandmother-granddaughter-relationship masked-killer junkyard holiday-horror confront man cascade 2018 force control killing young life embrace halloween boy laurie fear evil babysitting years events rage violence decided liberate finally accused ignites terror
190847,The Last Days on Mars,20.486,tt1709143,5.5,39207,movie,2013, thriller horror adventure sci-fi planet-mars zombie 2040s deep discovery collapses believes turns day crew unwilling danger colleagues orders crevice pack fossilized unauthorized recover bacterial porous attempt base discovered suspect relief ground claim disaster body member samples devastated astounding start collect tantalus life mission excavation mars form falls vanishes glory expedition manned disobeys routine evidence
1108354,Kali: Avenging Angel,43.106,tt3508936,5.1,278,movie,2024, thriller action adventure nan executed left scandal aka explosives recruit rio brazil husband kali truth blood lose cover finds corruption forces fists lisa special heads
846214,"The Good, the Bart, and the Loki",21.697,tt14957270,6.1,4312,short,2021, family comedy animation action springfield-illinois mischief god tribute face mischief toughest cinematic banished loki villains teams superheroes heroes opponents universe ultimate mightiest crossover simpsons bart asgard event simpson marvel paying springfield
649609,Renfield,18.873,tt11358390,6.4,100844,movie,2023, fantasy comedy action horror police vampire gore bugs mob-family crooked-cops horror-comedy immortal dracula abusive-relationship bloody-death violence cop renfield redemption lease perennially rebecca traffic sick centuries life quincy feisty dracula finds lackey angry grown falls tired
190859,American Sniper,61.444,tt2179136,7.3,536909,movie,2014, biography war action drama sniper based-on-novel-or-book biography iraq u.s.-navy-seal iraq-war u.s.-soldier u.s.-marine 9/11 pack guns lethal navy insurgents protect target father pinpoint iraq good heart husband snipers comrades tours kyle war danger returns seal saves family mission american accuracy prime chris takes sole struggle serves finds leave history finally duty grave states countless lives
27022,The Sorcerer's Apprentice,26.568,tt0963966,6.1,171300,movie,2010, fantasy action adventure family witch mission magic mystic castle sorcerers-apprentice sorcery sorcerer falling-in-love based-on-movie reflection magic-trick wizard aftercreditsstinger magical-creature statue college-student electric-power morgana magician magic-book live-action-remake good-versus-evil electricity salem-witch magic-ring callback raising-the-dead arch modern dave work darkness protégé average seemingly hidden day manhattan master demonstrates accomplice balthazar defend magic unwilling stutler horvath partners art reluctant science forces potential city sorcerer crash guy blake maxim recruits nemesis
1042834,Eden,27.402,tt23149780,7.7,97,movie,2024, thriller drama nan meaning abandon comic tale darkly plagues searching murder galápagos question islands focusing civilization life answer characters pressing survival eclectic group
125337,The Last Seduction II,3.577,tt0177898,4.2,565,movie,1999,the last seduction collection crime romance thriller drama nan femme targets relentless investigator travels gregory fatale bridget artist businessman private money track barcelona scam
1272228,Underdog,69.456,tt32027823,7.1,118,movie,2024, action thriller drama nan desire deep ultramarathon dreams putting drug connection spiritual cartel forcing control risk violently brothers fervent family join dangerous shattered runners forces finally destiny tarahumara recruited
813477,Shin Kamen Rider,23.49,tt14379088,6.2,3133,movie,2023, sci-fi fantasy adventure drama action superhero race-politics secret-organization racism based-on-manga motorcycle reboot masked-superhero body-modification based-on-tv-series mysterious-disappearance body-horror henshin-heroes tokusatsu kamen-rider man remain midorikawa escape justice forced stripped ruriko humanity takeshi heart shocker augmentation human regained skeptical fighting bear freedom choose happiness evil rebel power organization violence woman hongo assassins paths
420260,The Drowning,10.004,tt4653586,4.5,3359,movie,2016, mystery thriller drama suicide based-on-novel-or-book young-boy child-psychologist woman-director man 11 murder faces young involved committed finds boy treatment years prison future psychiatrist released
551332,The Two Popes,13.807,tt8404614,7.6,134227,movie,2019, biography comedy history drama vatican pope based-on-true-story catholic catholicism cardinal conclave papal-conclave sistine-chapel scandal harshest direction successor shake benedict critic 2012 foundations summons retire facing bergoglio doubt secret catholic pope frustrated church cardinal permission rome requests reveal introspective future
846250,Fire Island,12.589,tt15218000,6.7,14159,movie,2022, comedy romance island based-on-novel-or-book male-friendship vacation lgbt fire-island gay-theme long set summer pair cheap rosé week legendary friends eclectic group vacation
190899,Dead Mine,30.036,tt2171847,4.5,3337,movie,2012, action horror japanese-army treasure-hunter gold-treasure deep face jungle bunker hunter gold indonesian terrifying treasure war yamashita reality trapped lures group japanese legend abandoned
27064,Mishima: A Life in Four Chapters,14.336,tt0089603,7.9,14275,movie,1985, biography drama suicide identity patriotism nationalism coup-detat author art lgbt gay-theme four-chapters film-in-chapters november account dramatizations depiction combining yukio author mishima life 25th 1970 novels events japanese fictional
27066,The Voyeur,51.043,tt0111573,5.5,3979,movie,1994, romance drama adultery infidelity jealousy dream based-on-novel-or-book sexual-obsession obsession seduction sexual-fantasy unfaithfulness sexploitation university lust extramarital-affair erotic-movie unfaithful-wife depression man left deep student lucky lover erotic class badly beautiful wife nicknamed stunningly asks wonders professor young ride daydreams dodo rome seduces college
518596,Fantastic Return to Oz,21.502,tt10975312,3.7,130,movie,2019,fantastic journey to oz fantasy animation adventure family sequel fantasy-world inspired-by-novel-or-book oz year people safely command army emerald overcome jus danger hidden day curiosity silver house magic citizens villain shoes exact tim defeated land accidentally dorothy carraci guest transporting slippers book city urfin picks revenge
289222,The Zookeeper's Wife,21.808,tt1730768,7.0,47355,movie,2017, biography war history drama nazi holocaust-(shoah) world-war-ii biography zookeeper biting invasion people account animals jan warsaw hundreds keepers save nazi helped zoo antonina zabinski
125386,The Gods Must Be Funny in China,6.184,tt0109788,3.8,460,movie,1994,the gods must be crazy hong kong collection comedy nan accompany wilderness travels long beijing team race hijinks bushman chinese week survival track xau ensue recruited
27088,The Last American Virgin,9.23,tt0084234,6.3,9979,movie,1982, comedy romance drama virgin friendship prostitute sadness remake drugs teenage-sexuality sex-comedy virginity work jeopardized bitter rivals drugs romantic teen young friendship struggling friends sex turn group pals
59859,Kick-Ass 2,19.356,tt1650554,6.5,291141,movie,2013,kick-ass collection crime comedy action adventure secret-identity crime-fighter superhero based-on-comic aftercreditsstinger teen-superhero amused appreciative forceful wave colonel fucker insane reborn bravery prevent blade hunted patrol stars amateur mother superheroes inspires annihilation hit joins girl stripes masked kick wielding mist ass red led crusaders
59860,Monte Carlo,16.706,tt1067774,5.8,49427,movie,2011, comedy romance adventure family monte-carlo mistaken-identity look-alike young-woman texan american-abroad whisked mistaken heiress girls monte young vacationing women carlo paris british
223702,Sausage Party,47.548,tt1700841,6.1,213834,movie,2016, fantasy comedy animation adventure supermarket parody anthropomorphism sausage food adult-animation grocery-store sex-party gum existence quest dog store supermarket products leads grocery frank hot chosen leave group discover truth
27098,All Things Fair,35.288,tt0113720,6.8,7729,movie,1995, war romance drama high-school jealousy world-war-ii older-woman-seduces-younger-guy alcoholism cheat-on-husband teacher older-woman-younger-man-relationship teachers-and-students 1940s attracted beauty maturity year 37 youth drawn husband godsent viola drunk pupil innocence stig 15 miserable teacher relief
256474,In the Blood,9.248,tt2101570,5.7,13266,movie,2014, crime action thriller martial-arts thinks sets husband responsible men missing woman caribbean vacation
190955,Blood Ties,24.389,tt1747958,6.5,21371,movie,2013, crime action thriller drama 1970s law brothers brooklyn face 1970s organized crime
27117,Sherlock Holmes and the Voice of Terror,4.867,tt0035318,6.4,5277,movie,1942,sherlock holmes (basil rathbone) collection mystery crime horror thriller nazi germany world-war-ii black-and-white radio-broadcast mysterious wireless sherlock-holmes baffled england wireless mysterious defense bbc start war broadcasts warn germany heard committee place sherlock acts nazi holmes terror
27118,The Hound of the Baskervilles,8.612,tt0031448,7.4,11848,movie,1939,sherlock holmes (basil rathbone) collection mystery crime horror thriller based-on-novel-or-book sequel fugitive rural-area black-and-white dog howling moor-(terrain) red-herring hound devon foggy-night legendary-monster natural-death-vs-murder primitive-dwelling suspicious-butler suspicious-doctor sherlock-holmes henry uncle roamed 1650 local death monster investigate ancestral strike devonshire killed moors returns canada finds charge sherlock sir baskerville desolate hound holmes hall belief
1010161,The Clean Up Crew,13.378,tt21614558,4.3,546,movie,2024, crime action thriller briefcase crime-scene kingpin fbi-agent clean agents discovers smart briefcase crew fbi corrupt money kingpin criminal scene crime
256522,Rape Zombie: Lust of the Dead 2,32.793,tt2604704,3.4,568,movie,2013,rape zombie series comedy horror softcore 90 survive apocalyptic flesh eating turns team zombies fight lust males men blood japan virus survivors surviving young population uninfected women akihabara strange
682507,Where the Crawdads Sing,29.166,tt9411972,7.2,134545,movie,2022, mystery romance drama based-on-novel-or-book artist bullying alcoholism coming-of-age survival domestic-abuse first-love marsh boyfriend-girlfriend-relationship social-outcast jury-trial naturalist murder-mystery murder-trial 1960s alcohol-problems courtroom-drama abusive-alcoholic abusive-boyfriend abandoned-child southern-culture dead town enforcement small marshes local instantly murder law family townspeople branded prime boyfriend suspect kya raises abandoned
92682,Parent Trap: Hawaiian Honeymoon,4.446,tt0098065,5.7,695,tvMovie,1989,the parent trap collection drama tv comedy movie family woman-director confusing condition amidst jeffrey high sell inheriting goings resort mind girls meets hawaii school family wyatts rival decide promises triplet boys meet teenage limited plans
92699,The Miniver Story,2.53,tt0042735,6.3,932,movie,1950,mrs. miniver collection drama husband-wife-relationship love mother-daughter-relationship growing continuing tensions shortages britain miniver war family post
59940,Zebra Lounge,27.559,tt0271884,4.7,2164,tvMovie,2001, crime thriller drama swinger-club obsession marriage suburbia romance anger swinger voyeurism woman-director erotic-movie wendy jack decide louise marriage interested mates lives married easing long erotic lounge personal pair simple swinging spice scene adventurers seasoned bauer relationship swapping zebra alan safe barnet meet proves led couple placing barnets good harm exciting excitement bauers
